nome,url_cloudinary
2_ABRAC_RSF_BELLOSA_09MM_C_1_2_X5_8_C_100.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804303/imagens_otimizadas_marketplace/e8c626d52a39e62f0640fb8e7fd70d5a.jpg"
3735_2_PORTA_GRELHA_RED_BRANCA_15X15_TIGRE.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804303/imagens_otimizadas_marketplace/ae00b1fdf6d9956d4d4c668ac855c0cb.jpg"
2_DOBRAD_LEME_ZINCADA_LOTH_06_23406.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804303/imagens_otimizadas_marketplace/19f703efdd1a3f32c7a81e88ebd38ba6.jpg"
3615_3_DESEMP_PVC_SKILLO_AZUL_LISA_18X30.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804303/imagens_otimizadas_marketplace/ec1d3c5a894049e686c419f6e1ce756a.jpg"
3634_2_BUCHA_FIX._USAF_06_C_ANEL_C_1000.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804303/imagens_otimizadas_marketplace/1e5e19ac8170232c2ef51a8038330278.jpg"
1_TANQUE_PLASTICO_ASTRA.GD_BR_19L_55X47X31.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/629145a58dea66c8e54c68ff5bf0033e.jpg"
3_ASSENTO_TIGRE_OVAL_BRANCO.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/1b7f59cfe75aebef574a516a07ec1b66.jpg"
3_FILTRO_LINHA_FIOLUX_3_TOM.BIV_PT.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/290574f0dfa16217c7c09ed9cd033b8f.jpg"
3_BARRA_DE_APOIO_ALUM_HIDROLAR__60CM_1060.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/5bd7df047aab529a7d84e02c986c544d.jpg"
3_TINTA_EUCATEX_ACR_PISO_B_GL_BRANCO.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/0ce9c0698569a944e99c33103694c73a.jpg"
2_LUVA__TRICOTADA_PIGMENTADA_PT_IMBAT.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/604f4500c2ef25c48cc82b49dee7464f.jpg"
9d413ad619176c75558b27432bca58f2.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/61e1b9e852c6fe17d9de44ea18488832.jpg"
1049_2_TERM_PRE-ISOL_ANEL_F4_VM_0_5MM_1_5MM_PEN.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/088d4318f7323b6ba3ee2787b3c454ac.jpg"
04c7b914445f2a0fae6acf9080601171.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/7086fb2dc332e1dfb997e70046e29cba.jpg"
3_CAIXA_D_AGUA_POLIETILENO_FORTLEV__310L.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/d680b575122eb87191e0344e4c6448ae.jpg"
2_PARAF_CHIPBOARD_CHATA_PHS_3.5_X_35_NEW_F.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/41a96235bdc9f06fbee3a308305914a2.jpg"
2897_1_COTOVELO_ESGOTO_PLASTILIT__75X45_BR.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804305/imagens_otimizadas_marketplace/47d169b6d3a0ef3f9bb9b7bda8bd7423.jpg"
5449b8f9588f8f70dc5f75258b14dbbc.jpg,"https://res.cloudinary.com/dr0dzla6q/image/upload/f_auto,q_auto/v1764804304/imagens_otimizadas_marketplace/2e7ed376301a38592fb8672a6af8a1a6.jpg"
