nome,url_cloudinary
3198_1_CAPS_ESGOTO_SHIVA__75MM_BR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3198_1_caps_esgoto_shiva__75mm_br
1469_1_PORTA_SANF_84_CZ_PLASFLEX.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1469_1_porta_sanf_84_cz_plasflex
3762_2_CHAVE_BIELA_FERTAK_C_FURO_10MM.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3762_2_chave_biela_fertak_c_furo_10mm
3655_2_BACIA_P_CX_ACOPLAR_STA_MARINA_BRANCA.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3655_2_bacia_p_cx_acoplar_sta_marina_branca
1_PARAF_CHIPBOARD_CHATA_PHS_4.0_X_60_NEW_F.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_paraf_chipboard_chata_phs_4.0_x_60_new_f
1363_3_GANCHO_C__BUCHA_08_WS.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1363_3_gancho_c__bucha_08_ws
"2605_1_BROCA_IRWIN_WIDEA_PLUS_12,0X210.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2605_1_broca_irwin_widea_plus_12%2C0x210
3253_1_VEDA_CALHAALUMINIO280G_-_TEKBOND_TEKBOND.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3253_1_veda_calhaaluminio280g_-_tekbond_tekbond
4023_1_CAIXA_PADRAO_SABESP_U.M.A_TAF.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/4023_1_caixa_padrao_sabesp_u.m.a_taf
3487_3_FILTRO_LINHA_FIOLUX_4_TOM.BIV_PT.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3487_3_filtro_linha_fiolux_4_tom.biv_pt
2_PALHA_DE_ACO_VEGA_N.0.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2_palha_de_aco_vega_n.0
4059_2_CAPS_PLASTILIT_LL_B_3_4_MARROM.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/4059_2_caps_plastilit_ll_b_3_4_marrom
3016_3_LONA_CARRETEIRO_BRASFORT__6X4_AZUL_8976.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3016_3_lona_carreteiro_brasfort__6x4_azul_8976
2618_3_ZARCAO_NATRIELLI_CINZA_1_16.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2618_3_zarcao_natrielli_cinza_1_16
1980_2_CINTO_SEGUR.PARAQUED.C_2PONTO_G_DELTA.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1980_2_cinto_segur.paraqued.c_2ponto_g_delta
3_BUCHA_RED.RR_CORR_PLASTIK_3_4X1_2_BR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_bucha_red.rr_corr_plastik_3_4x1_2_br
"1344_3_FITA_DUP_FACE_ESPUMA_EXT_19X1,5_550G_TEK.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1344_3_fita_dup_face_espuma_ext_19x1%2C5_550g_tek
3711_1_FIXA_CUBA_CIBRA_400G_CZ.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3711_1_fixa_cuba_cibra_400g_cz
2_JG.CHAVES_FENDA_TRAMONTINA_AMARELA_6PCS.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2_jg.chaves_fenda_tramontina_amarela_6pcs
3141_3_BUCHA_FIX.FR_PERFIX_10_C_250_S_PAR_TIJ.F.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3141_3_bucha_fix.fr_perfix_10_c_250_s_par_tij.f
1665_2_VIABIT_ACQUA_1L_VIAPOL.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1665_2_viabit_acqua_1l_viapol
4091_3_VEDACALHA_SOUDAL_ALUMINIO_280GR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/4091_3_vedacalha_soudal_aluminio_280gr
1509_1_SELANTE_PU40_CINZA_080G_USO_GERAL_UNIPEG.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1509_1_selante_pu40_cinza_080g_uso_geral_unipeg
3697_3_VEDATUDO_FITA_ADESIVA_ALUM_10CMX10MT.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3697_3_vedatudo_fita_adesiva_alum_10cmx10mt
3_CADEADO_PADO_20.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_cadeado_pado_20
3942_2_JOGO_SOQUETE_FERTAK_C_CATRACA_40PC.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3942_2_jogo_soquete_fertak_c_catraca_40pc
1027_2_ALICATE_NIVELADOR_PISO_CORTAG.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1027_2_alicate_nivelador_piso_cortag
"3753_3_DISCO_SPED_INOX_FERTAK_4.1_2X7_8X1,0.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3753_3_disco_sped_inox_fertak_4.1_2x7_8x1%2C0
2404_1_COLUNA_P_LAVAT_DECA_IZY_BR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2404_1_coluna_p_lavat_deca_izy_br
3510_1_BRASILIT_FITA__ADESIVA__ALUM_90CMX10MT.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3510_1_brasilit_fita__adesiva__alum_90cmx10mt
3_TESOURA_FUNILEIRO_T.AVIACAO_BRASFORT_10.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_tesoura_funileiro_t.aviacao_brasfort_10
3_DISCO_SPED_INOX_BOSCH_4.1_2X7_8X1.0.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_disco_sped_inox_bosch_4.1_2x7_8x1.0
2_CJ_MEC_TRONIC_PETRA_1TOM_2P+T_10A_39032.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2_cj_mec_tronic_petra_1tom_2p%2Bt_10a_39032
3_CORANTE_XADREZ_50ML_AZUL.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_corante_xadrez_50ml_azul
1_MODULO_TRAMONTINA_CEGO_BR_090.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_modulo_tramontina_cego_br_090
1734_3_PONTEIRA_CANHAO_45MM_1_4_5PC_CRV_C_IMA_F.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1734_3_ponteira_canhao_45mm_1_4_5pc_crv_c_ima_f
"2_BROCA_IRWIN_ACO_RAPIDO___4,5MM.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2_broca_irwin_aco_rapido___4%2C5mm
1_UNIAO_PLASTILIT_LL_B_3_4_MARROM.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_uniao_plastilit_ll_b_3_4_marrom
3_FITA_TELADA_WALTAPE_48X45_WALSYWA.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_fita_telada_waltape_48x45_walsywa
2752_2_BROXA_RETANG_MED_PLAST_12X60X157_C_12_CO.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2752_2_broxa_retang_med_plast_12x60x157_c_12_co
1_ASSENTO_METASUL_ALMOFADADO_OVAL_BRANCO.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_assento_metasul_almofadado_oval_branco
0055_3_DISJ_DIN_BIP_40A_CURVA_C_STECK.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/0055_3_disj_din_bip_40a_curva_c_steck
2638_3_DISCO_FLAP_HAMMER_4.1_2_X_40.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2638_3_disco_flap_hammer_4.1_2_x_40
2529_3_MATA_CUPIM_FERRA_AEROSOL_400ML.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2529_3_mata_cupim_ferra_aerosol_400ml
"0878_1_ENXADA_JARDIM_ROBUSTA_1,20M_CABO_MAD_RAM.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/0878_1_enxada_jardim_robusta_1%2C20m_cabo_mad_ram
0055_2_DISJ_DIN_BIP_40A_CURVA_C_STECK.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/0055_2_disj_din_bip_40a_curva_c_steck
"3_ABRAC_NYLON_BRASFORT_200X4,8_PR_C_100.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_abrac_nylon_brasfort_200x4%2C8_pr_c_100
3293_2_TANQUE_RORATO_MARMORE_GRANITADO_TR_62X62.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3293_2_tanque_rorato_marmore_granitado_tr_62x62
3_RODIZIO_GIRA.GEL__35MM_S_FREIO_JOMARCA.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_rodizio_gira.gel__35mm_s_freio_jomarca
3605_3_MARTELO_BORRACH_PT_FJ_FERR_80.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3605_3_martelo_borrach_pt_fj_ferr_80
2509_2_ROLO_ATLAS_ESP.POLIESTER_09CM_606.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2509_2_rolo_atlas_esp.poliester_09cm_606
0067_2_CAIXINHA_LUZ_PVC_4X2_AM_FC.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/0067_2_caixinha_luz_pvc_4x2_am_fc
2531_3_DIABO_VERDE_LIQUIDO_1LT.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2531_3_diabo_verde_liquido_1lt
1384_2_CJ_BOX_SOBR_BR_(1S)_6317_ILUMI.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1384_2_cj_box_sobr_br_%281s%29_6317_ilumi
3623_2_RESIST.PMR_CORONA_SS_5200W_220V.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3623_2_resist.pmr_corona_ss_5200w_220v
1_KIT_P_COMPRESSOR_FERRARI_KC-6.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_kit_p_compressor_ferrari_kc-6
1_FITA_EMBAL_3M_48X50_MARROM.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_fita_embal_3m_48x50_marrom
0902_3_VERNIZ_TINGIDOR_IMBUIA_900ML_EUCATEX.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/0902_3_verniz_tingidor_imbuia_900ml_eucatex
1_OLEO_LINHACA_LINHAL_900_ML.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_oleo_linhaca_linhal_900_ml
2665_2_OTTO_B.VEDACIT_A_POTE_900G.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2665_2_otto_b.vedacit_a_pote_900g
1402_1_PREGO_ACO_17X21_C_C_KG__MULTIFIX.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1402_1_prego_aco_17x21_c_c_kg__multifix
1146_2_LAMINA_ESTILETE_18MM_10PC_THOMPSON.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1146_2_lamina_estilete_18mm_10pc_thompson
3_ALIC_BOMBA_D_AGUA_10_FERTAK_1015.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_alic_bomba_d_agua_10_fertak_1015
"1823_1_PARAF_CHIPB_C_CHATA_PHS_BICR_5,0X35__FER.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1823_1_paraf_chipb_c_chata_phs_bicr_5%2C0x35__fer
2900_2_COTOVELO_ESGOTO_PLASTILIT__40X90_BR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2900_2_cotovelo_esgoto_plastilit__40x90_br
3636_3_DISCO_CORTE_ITAMBE_FERRO_B_4.1_2X7_8_2T.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3636_3_disco_corte_itambe_ferro_b_4.1_2x7_8_2t
"1713_1_ELASTICO_BAGAGEIRO_METAL_2,0M_BRASFORT.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1713_1_elastico_bagageiro_metal_2%2C0m_brasfort
2859_3_NUMERO_COLONIAL_EMAVE_5_DOURADO.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2859_3_numero_colonial_emave_5_dourado
1056_3_SIFAO_FLEX_ANEL_PVC_BR__GRAP.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1056_3_sifao_flex_anel_pvc_br__grap
1569_1_BOLSA_VASO_SANIT_PT_P__ADAPTAR_BACIA_4__.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1569_1_bolsa_vaso_sanit_pt_p__adaptar_bacia_4__
2501_3_LUVA__SANRO_FORRADA_VERDE_XG.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2501_3_luva__sanro_forrada_verde_xg
0084_3_GRAFITE_25G_JUNTALIDER.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/0084_3_grafite_25g_juntalider
2670_1_COLA_BRANCA_PVA_EXTRA_500GR_OTTO.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2670_1_cola_branca_pva_extra_500gr_otto
0819_3_LUVA_MAO_LATEX_FORR_VD_09CM_(XG)_MUCAMBO.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/0819_3_luva_mao_latex_forr_vd_09cm_%28xg%29_mucambo
3_NUMERO_COLONIAL_EMAVE_8_DOURADO.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_numero_colonial_emave_8_dourado
2840_2_CENTRI_THOMP_PVC_12_16_DISJ_BR_FUME_EMB.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2840_2_centri_thomp_pvc_12_16_disj_br_fume_emb
2630_1_DISCO_SPED_INOX_HAMMER_4.1_2X7_8X1.0.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2630_1_disco_sped_inox_hammer_4.1_2x7_8x1.0
1992_1_CABO_FERRA.ENXADA_1.50_GARAPEIRA_C_CUNHA.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1992_1_cabo_ferra.enxada_1.50_garapeira_c_cunha
3_RECEPTACULO_CANIELLO_LATAO_F_519.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_receptaculo_caniello_latao_f_519
1374_1_BUCHA_GESSO_DRYWALL_FLY_03_C_50PC_SFOR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1374_1_bucha_gesso_drywall_fly_03_c_50pc_sfor
3295_2_TANQUE_RORATO_MARM_SINT.GRAN.55X41_TRAV.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3295_2_tanque_rorato_marm_sint.gran.55x41_trav
2151_2_FIBRA_ABRASIVA_NORTON_FERRUGEM_OXIDO_C_2.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2151_2_fibra_abrasiva_norton_ferrugem_oxido_c_2
1176_1_ASSENTO_SANIT_BG_ENVOLVENTE_HERC.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1176_1_assento_sanit_bg_envolvente_herc
1892_1_INT._1S+2TOM_2P+T_C_PL_BR_10A_ARIA_C_20_.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1892_1_int._1s%2B2tom_2p%2Bt_c_pl_br_10a_aria_c_20_
2_PORTAO_DOMESTICO_PET_70LX82ALT_QUALLY.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2_portao_domestico_pet_70lx82alt_qually
1712_3_TACHINHA_06_C_100_BRASFORT.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1712_3_tachinha_06_c_100_brasfort
"3_DENVERPOXI_ONU_CA__ONU_3082,_CL.9,_R.90_.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_denverpoxi_onu_ca__onu_3082%2C_cl.9%2C_r.90_
0940_1_GONZO_C__ABA_N3_SUPORTES_IGUATEMI.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/0940_1_gonzo_c__aba_n3_suportes_iguatemi
"1260_3_MARRETA_FUNDIDA_1,5KG_C_CABO_TENACE.jpg",https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1260_3_marreta_fundida_1%2C5kg_c_cabo_tenace
1_FILTRO_LINHA_MEGATRON_5TOM.BIV_PR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_filtro_linha_megatron_5tom.biv_pr
1_FITA_ZEBRADA_P_SINALIZ.CONVERT_70X200MT.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_fita_zebrada_p_sinaliz.convert_70x200mt
1_CJ_TRAMONTINA_LIZ_2TOM_10A_BR_265.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_cj_tramontina_liz_2tom_10a_br_265
3_GIZ_DE_LINHA_MTX_COMBO_VERM_848559.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_giz_de_linha_mtx_combo_verm_848559
1_SERROTE_RAMADA_DIAMANTE_22.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_serrote_ramada_diamante_22
1521_1_ASSENTO_SANIT_BR_ALMOF_RETANG_THEMA_HERC.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1521_1_assento_sanit_br_almof_retang_thema_herc
3_JOGO_PONTEIRA_WAVES_PHIL_10P_1_4X50MM.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_jogo_ponteira_waves_phil_10p_1_4x50mm
2498_2_MANTA_FIBRA_DE_VIDRO_BRASCOLA_300GRS.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2498_2_manta_fibra_de_vidro_brascola_300grs
2090_1_TOMADA_2P+T_PERLEX_RED_EXT.20A_815.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2090_1_tomada_2p%2Bt_perlex_red_ext.20a_815
1_SPUD_PVC_LIGACAO_LUCONI_BR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_spud_pvc_ligacao_luconi_br
2504_3_TRINCHA_ATLAS_319_E_2.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2504_3_trincha_atlas_319_e_2
3443_1_TINTA_PO_INDEFLEX_BRANCO_5KG.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3443_1_tinta_po_indeflex_branco_5kg
1_ANT_EXT_UHF_HDTV_DIG-LOG_BRASFORMA_20E.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1_ant_ext_uhf_hdtv_dig-log_brasforma_20e
1107_1_DESEMP_ACO_DENT_12X35_PRATICA_CASTOR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1107_1_desemp_aco_dent_12x35_pratica_castor
3534_3_REGISTRO_PRESSAO_3_4_C50_1416_-_IMPERIO_.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3534_3_registro_pressao_3_4_c50_1416_-_imperio_
3366_3_TEE_FORTLEV_LLL_B_3_4_MARROM.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3366_3_tee_fortlev_lll_b_3_4_marrom
3_FIO_CABO_AUTO_COBRECOM__1.50_BR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3_fio_cabo_auto_cobrecom__1.50_br
2746_3_ESCOVA_ACO_S_CABO_COMPEL_6FILEIRAS.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2746_3_escova_aco_s_cabo_compel_6fileiras
2710_3_ESQUADRO_CABO_PVC_MAX_14_.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2710_3_esquadro_cabo_pvc_max_14_
2_COLETE_REFLETIVO_IMBAT_AMARELO_1BOLSO_XG.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2_colete_refletivo_imbat_amarelo_1bolso_xg
2756_2_ESPATULA_COMPEL_ACO_10_C_CABO_MADEIRA.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2756_2_espatula_compel_aco_10_c_cabo_madeira
2264_3_PORCA_TORNEADA_JMC_ZINC_A_1_8_(NC).jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2264_3_porca_torneada_jmc_zinc_a_1_8_%28nc%29
1976_3_LUVA_EMBORRACHADA_P.ASPERA_25CM_DELTA.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1976_3_luva_emborrachada_p.aspera_25cm_delta
2_VEDATUDO_FITA_ADESIVA_ALUM_30CMX10MT.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2_vedatudo_fita_adesiva_alum_30cmx10mt
0923_3_TORN_ELETR_ART_BR_4T_5500X127V_HYDRALAR.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/0923_3_torn_eletr_art_br_4t_5500x127v_hydralar
3499_1_LUVA_P_COND.PLASTILIT_25MM_3_4.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/3499_1_luva_p_cond.plastilit_25mm_3_4
2_PARAF_CHIPBOARD_CHATA_PHS_5.0_X_25_NEW_F.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/2_paraf_chipboard_chata_phs_5.0_x_25_new_f
1267_2_CX_INSPECAO_RETANG_C_TAMPA_440X350X410_T.jpg,https://res.cloudinary.com/df1gquwl9/image/upload/t_f_auto.q_auto/v1/imagens_otimizadas_marketplace/1267_2_cx_inspecao_retang_c_tampa_440x350x410_t
