chave,url_cloudinary
local_1_BOTINA_NOBUCK_BIQ.PVC_CRIVAL_CAFE_38.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/1_botina_nobuck_biq.pvc_crival_cafe_38.jpg"
local_3_TUBO_KITUBO_ESGOTO_150MM_PVC.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887277/imagens_otimizadas_marketplace/3_TUBO_KITUBO_ESGOTO_150MM_PVC.jpg"
local_3_MASSA_PLAST_400G_BR_C__CATALISADOR_CARPL.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/3_MASSA_PLAST_400G_BR_C__CATALISADOR_CARPL.jpg"
local_3_CANETA_P__MARCACAO_CHANFRADA_AZ_MARKING_.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/3_CANETA_P__MARCACAO_CHANFRADA_AZ_MARKING_.jpg"
local_1_VALV_ENTRADA_AGUA_UNIV_SUPERIOR_340204_B.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/1_VALV_ENTRADA_AGUA_UNIV_SUPERIOR_340204_B.jpg"
local_1_ARRUELA_LISA_ZINC_C_3_16_GWS.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/1_arruela_lisa_zinc_c_3_16_gws.jpg"
local_1_CHAVE_COMBINADA_11MM_FAMASTIL.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/1_CHAVE_COMBINADA_11MM_FAMASTIL.jpg"
local_1_ADAP_CURTO_FORTLEV_E_1.1_2_MARROM.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887279/imagens_otimizadas_marketplace/1_adap_curto_fortlev_e_1.1_2_marrom.jpg"
local_2_CHAVE_VIRAR_FERRO_5_8_TENACE.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/2_CHAVE_VIRAR_FERRO_5_8_TENACE.jpg"
local_1_VASELINA_PASTA_80G_C_12_-_GARIN_GARIN.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/1_VASELINA_PASTA_80G_C_12_-_GARIN_GARIN.jpg"
local_2_PARAF_CHIPB_C_CHATA_PHS_BICR_4_0X35__FER.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887279/imagens_otimizadas_marketplace/2_PARAF_CHIPB_C_CHATA_PHS_BICR_4_0X35__FER.jpg"
local_1_CAIXINHA_LUZ_PVC_4X2_AM_FC.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/1_CAIXINHA_LUZ_PVC_4X2_AM_FC.jpg"
local_3_ESP_TRAMONTINA_LUX_4X2_2INT_57105_005.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887279/imagens_otimizadas_marketplace/3_esp_tramontina_lux_4x2_2int_57105_005.jpg"
local_2_MACARICO_FERTAK_ACEND_AUTOM_S_REFIL.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887278/imagens_otimizadas_marketplace/2_macarico_fertak_acend_autom_s_refil.jpg"
local_3_SERRA_COPO_A.CARBONO_FERTAK_06P_2902.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887279/imagens_otimizadas_marketplace/3_serra_copo_a.carbono_fertak_06p_2902.jpg"
local_3_SUPORTE_ILUMI_SLIM_4X4_6MOD_8202.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887279/imagens_otimizadas_marketplace/3_suporte_ilumi_slim_4x4_6mod_8202.jpg"
local_2_GARFO_P_ROLO_23CM_C_BUCHA_TIGRE_1301_302.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887279/imagens_otimizadas_marketplace/2_garfo_p_rolo_23cm_c_bucha_tigre_1301_302.jpg"
local_2_ESTICADOR_P_CABO_ACO_RAYCO_E_1_2_-M12.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887279/imagens_otimizadas_marketplace/2_ESTICADOR_P_CABO_ACO_RAYCO_E_1_2_-M12.jpg"
local_3_TORN_LAV_ABS_BR_MARUJA_VIQUA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/3_TORN_LAV_ABS_BR_MARUJA_VIQUA.jpg"
local_2_OTTO_B.VEDACIT_RAPIDISSIMO_A_SACHE_900G.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/2_otto_b.vedacit_rapidissimo_a_sache_900g.jpg"
local_3_VARAL_CHAO_1_40CM_BR_C_ASAS_MAXEB.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/3_VARAL_CHAO_1_40CM_BR_C_ASAS_MAXEB.jpg"
local_2_LUVA__COMFORT_IMBAT_PT_09-G.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/2_luva__comfort_imbat_pt_09-g.jpg"
local_2_CHAVE_PHIL.TRAM._A__1_8_X_3.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/2_chave_phil.tram._a__1_8_x_3.jpg"
local_2_PARAF_CHIPBOARD_CHATA_PHS_3.5_X_25_NEW_F.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/2_PARAF_CHIPBOARD_CHATA_PHS_3.5_X_25_NEW_F.jpg"
local_2_REBITE_ALUM_REPUXO_530__3_16__C_100_NEW-.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/2_REBITE_ALUM_REPUXO_530__3_16__C_100_NEW-.jpg"
local_2_FECHAD_SOPRANO_ESTREITA_0520_18.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/2_fechad_soprano_estreita_0520_18.jpg"
local_3_BROCA_VIDEA_SDS_PLUS_10_0X160_IRWIN.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/3_BROCA_VIDEA_SDS_PLUS_10_0X160_IRWIN.jpg"
local_1_TOMADA_2P_T_PERLEX_RED_EXT.20A_815.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/1_TOMADA_2P_T_PERLEX_RED_EXT.20A_815.jpg"
local_1_DISCO_BORR_ESMER_4_14MM_BOSHC__EDA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887280/imagens_otimizadas_marketplace/1_DISCO_BORR_ESMER_4_14MM_BOSHC__EDA.jpg"
local_1_ROLO_ESPUMA_POLIESTER_05_C_G_1341_TIGRE.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887281/imagens_otimizadas_marketplace/1_ROLO_ESPUMA_POLIESTER_05_C_G_1341_TIGRE.jpg"
local_2_MANTA_FIBRA_DE_VIDRO_BRASCOLA_300GRS.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887281/imagens_otimizadas_marketplace/2_manta_fibra_de_vidro_brascola_300grs.jpg"
local_1_AGUARRAS_900ML_ITAQUA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887281/imagens_otimizadas_marketplace/1_AGUARRAS_900ML_ITAQUA.jpg"
local_3_SIFAO_PVC_COPO_TIGRE_MULTIUSO_MOBYLLE.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887281/imagens_otimizadas_marketplace/3_sifao_pvc_copo_tigre_multiuso_mobylle.jpg"
local_1_MASSA_CORRIDA_EUCATEX_ACRILICA_C_25KG.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887281/imagens_otimizadas_marketplace/1_MASSA_CORRIDA_EUCATEX_ACRILICA_C_25KG.jpg"
local_3_DOBRAD_PRESSAO_26MM_RETA_JOMARCA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887281/imagens_otimizadas_marketplace/3_dobrad_pressao_26mm_reta_jomarca.jpg"
local_2_MASCARA_SOLDA_DELTA_POLIPROP.V.ARTIC..jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887281/imagens_otimizadas_marketplace/2_mascara_solda_delta_poliprop.v.artic..jpg"
local_2_COTOVELO_ESGOTO_CORR_PLASTIK_A_40X90_BR.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887281/imagens_otimizadas_marketplace/2_cotovelo_esgoto_corr_plastik_a_40x90_br.jpg"
local_1_MANG_TRANC.CRISTAL_ACQUAFLEX_CONJ.30MT.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/1_mang_tranc.cristal_acquaflex_conj.30mt.jpg"
local_3_DESEMP_PVC_EMAVE_AZUL_CORRUGADA_22X34.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/3_desemp_pvc_emave_azul_corrugada_22x34.jpg"
local_1_BROCA_IRWIN_ACO_RAPIDO___2_5MM.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/1_BROCA_IRWIN_ACO_RAPIDO___2_5MM.jpg"
local_1_SUPORTE_ANTENA_PREGAR_SIMPL_3_4_SUPORTES.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/1_SUPORTE_ANTENA_PREGAR_SIMPL_3_4_SUPORTES.jpg"
local_2_TEE_ESGOTO_CORR_PLASTIK__50_X_50_BR.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/2_tee_esgoto_corr_plastik__50_x_50_br.jpg"
local_1_FILTRO_P__CX_DAGUA_9.3_4_230RH_ACQUABIOS.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/1_FILTRO_P__CX_DAGUA_9.3_4_230RH_ACQUABIOS.jpg"
local_1_COLETE_REFLETIVO_KALIPSO_AMARELO_XG.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/1_colete_refletivo_kalipso_amarelo_xg.jpg"
local_2_CHAVE_DE_GRIFO_EDA_12_.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/2_chave_de_grifo_eda_12_.jpg"
local_1_ARCO_SERRA_FIXO_PREMIUM.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/1_ARCO_SERRA_FIXO_PREMIUM.jpg"
local_2_PASSA_FIO_PROAQUA_SUPER_C_ALMA_DE_ACO10M.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/2_PASSA_FIO_PROAQUA_SUPER_C_ALMA_DE_ACO10M.jpg"
local_1_LUVA__DE_RASPA_PUNHO_CURTO_07CM.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/1_luva__de_raspa_punho_curto_07cm.jpg"
local_3_FITA_EMBAL_3M_48X50_TRANSPARENTE.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887283/imagens_otimizadas_marketplace/3_fita_embal_3m_48x50_transparente.jpg"
local_1_ESTILETE_C_LAMINA_LARGA_BRASFORT_8286.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887283/imagens_otimizadas_marketplace/1_estilete_c_lamina_larga_brasfort_8286.jpg"
local_1_SUP_LAJE_PE_FIXO_30CM_PT_INJEREST.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887283/imagens_otimizadas_marketplace/1_SUP_LAJE_PE_FIXO_30CM_PT_INJEREST.jpg"
local_3_EXT_NATICON_PL_0_75__10MT_PT.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887282/imagens_otimizadas_marketplace/3_EXT_NATICON_PL_0_75__10MT_PT.jpg"
local_3_ARRUELA_LISA_ZINC_C_1_4_JOMARCA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887283/imagens_otimizadas_marketplace/3_arruela_lisa_zinc_c_1_4_jomarca.jpg"
local_3_MANG_JD_TRANC_R_15M_VERDE_FLEX_ARQUA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887283/imagens_otimizadas_marketplace/3_MANG_JD_TRANC_R_15M_VERDE_FLEX_ARQUA.jpg"
local_2_LAMP_HALOGENA_BULBO_CLASSICA_70X127_AVAN.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887283/imagens_otimizadas_marketplace/2_LAMP_HALOGENA_BULBO_CLASSICA_70X127_AVAN.jpg"
local_1_TRINCHA_695X11_2_TIGRE.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887283/imagens_otimizadas_marketplace/1_TRINCHA_695X11_2_TIGRE.jpg"
local_3_TRINCHA_CONDOR_700_E_2_PRETA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887283/imagens_otimizadas_marketplace/3_trincha_condor_700_e_2_preta.jpg"
local_1_ESPACADOR_1_5MM_C_100PCS_ALINHA_RAPIDO_J.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/1_ESPACADOR_1_5MM_C_100PCS_ALINHA_RAPIDO_J.jpg"
local_1_ADAP_C_FLANGE_TIGRE_E_1.1_2_MARROM_50.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/1_ADAP_C_FLANGE_TIGRE_E_1.1_2_MARROM_50.jpg"
local_3_TRINCHA_CONDOR_700_G_3_PRETA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/3_trincha_condor_700_g_3_preta.jpg"
local_2_REG_PRESSAO_3_4_1416_C_ACAB_C50_LIGHT_AL.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/2_REG_PRESSAO_3_4_1416_C_ACAB_C50_LIGHT_AL.jpg"
local_1_CAPS_ESGOTO_SHIVA_100MM_BR.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/1_caps_esgoto_shiva_100mm_br.jpg"
local_3_ESTILETE_C_LAMINA_ESTREITA_09MM_THOMPSOM.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/3_estilete_c_lamina_estreita_09mm_thompsom.jpg"
local_2_COTOVELO_ESGOTO_SHIVA__75X45_BR.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/2_cotovelo_esgoto_shiva__75x45_br.jpg"
local_3_LONA_PLAST_BOB_4X100_PT_12KG_SERLONAS.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/3_LONA_PLAST_BOB_4X100_PT_12KG_SERLONAS.jpg"
local_2_ALICATE_NIVELADOR_PISO_CORTAG.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/2_ALICATE_NIVELADOR_PISO_CORTAG.jpg"
local_2_CENTRO_DIST_DISJ_DIN_NEMA_03_04_EMB_BR_B.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/2_CENTRO_DIST_DISJ_DIN_NEMA_03_04_EMB_BR_B.jpg"
local_2_DUCHA_KIBANHO_3T_BR_5400X220___FAME.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/2_DUCHA_KIBANHO_3T_BR_5400X220___FAME.jpg"
local_2_ASSENTO_SANIT_BG_ALMOF_OVAL_HERC.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887285/imagens_otimizadas_marketplace/2_ASSENTO_SANIT_BG_ALMOF_OVAL_HERC.jpg"
local_3_CHAVE_ALLEN_SATA_CURTA__3_0MM.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887285/imagens_otimizadas_marketplace/3_CHAVE_ALLEN_SATA_CURTA__3_0MM.jpg"
local_2_COTOVELO_ESGOTO_PLASTILIT__40X90_BR.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887285/imagens_otimizadas_marketplace/2_cotovelo_esgoto_plastilit__40x90_br.jpg"
local_1_VEDATUDO_FITA_ADESIVA_ALUM_10CMX10MT.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887284/imagens_otimizadas_marketplace/1_vedatudo_fita_adesiva_alum_10cmx10mt.jpg"
local_2_MASSA_CORRIDA_PVA_EUCATEX_A_1_4.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887285/imagens_otimizadas_marketplace/2_MASSA_CORRIDA_PVA_EUCATEX_A_1_4.jpg"
local_1_ESPATULA_TRAMONTINA__08_C_CABO_PLASTICO.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887285/imagens_otimizadas_marketplace/1_espatula_tramontina__08_c_cabo_plastico.jpg"
local_3_VEDATUDO_FITA_ADESIVA_ALUM_10CMX10MT.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887285/imagens_otimizadas_marketplace/3_vedatudo_fita_adesiva_alum_10cmx10mt.jpg"
local_1_TELA_MOSQUITEIRO_C_VELCRO_1_00M_X_1_20M_.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887285/imagens_otimizadas_marketplace/1_TELA_MOSQUITEIRO_C_VELCRO_1_00M_X_1_20M_.jpg"
local_1_ACAB_P__VALV._MULTIUSO_HIGIBAN_BRANCO.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887285/imagens_otimizadas_marketplace/1_ACAB_P__VALV._MULTIUSO_HIGIBAN_BRANCO.jpg"
local_3_FITA_CREPE_48X50_USO_GERAL_ADERE.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887285/imagens_otimizadas_marketplace/3_FITA_CREPE_48X50_USO_GERAL_ADERE.jpg"
local_1_VEDA_ROSCA_3_4X10_FIRLON.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887286/imagens_otimizadas_marketplace/1_veda_rosca_3_4x10_firlon.jpg"
local_1_VALV_LAV_S_LADRAO_METAL_CR_FERJA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887286/imagens_otimizadas_marketplace/1_VALV_LAV_S_LADRAO_METAL_CR_FERJA.jpg"
local_2_ABRAC_NYLON_FERTAK_7_6X300_PT_C_50.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887286/imagens_otimizadas_marketplace/2_ABRAC_NYLON_FERTAK_7_6X300_PT_C_50.jpg"
local_3_RASPADOR_DE_REJUNTE_1_LAMINA_MAX.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887286/imagens_otimizadas_marketplace/3_raspador_de_rejunte_1_lamina_max.jpg"
local_3_DESEMP_ACO_DENTADA_MAX_10X24_19555.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887286/imagens_otimizadas_marketplace/3_desemp_aco_dentada_max_10x24_19555.jpg"
local_1_CHUMB_ACO_ANCORA_CBA_3_8_X_2.1_2_C_PARAF.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887286/imagens_otimizadas_marketplace/1_chumb_aco_ancora_cba_3_8_x_2.1_2_c_paraf.jpg"
local_2_MARRETA_FUNDIDA_1_0KG_C_CABO_SPARTA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887286/imagens_otimizadas_marketplace/2_MARRETA_FUNDIDA_1_0KG_C_CABO_SPARTA.jpg"
local_3_SPRAY_CHEMICOLOR_GERAL_BRANCO_FOSC_400ML.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887286/imagens_otimizadas_marketplace/3_spray_chemicolor_geral_branco_fosc_400ml.jpg"
local_1_LAMINA_ROCADEIRA_HELICE_350X1_5X1_UNIV..jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887286/imagens_otimizadas_marketplace/1_LAMINA_ROCADEIRA_HELICE_350X1_5X1_UNIV..jpg"
local_2_TRINCHA_ATLAS_319_G__3.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/2_trincha_atlas_319_g__3.jpg"
local_2_MARTELO_CARP_C.FIBRA_FERTAK_25.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/2_martelo_carp_c.fibra_fertak_25.jpg"
local_3_CAIXA_P_FERR.METASUL_20X40CM.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/3_caixa_p_ferr.metasul_20x40cm.jpg"
local_1_NIVEL_MADEIRA_30_FERJA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/1_NIVEL_MADEIRA_30_FERJA.jpg"
local_1_CABO_FLEXÍVEL_6_00MM_X_100M_VERMELHO.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/1_CABO_FLEX%C3%8DVEL_6_00MM_X_100M_VERMELHO.jpg"
local_3_ESPUMA_DE_POLIURET.DRYKO_300ML_190G.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/3_espuma_de_poliuret.dryko_300ml_190g.jpg"
local_3_CONEC_WAGO_2P_05_A_6_0M_41A_221-612_C_3.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/3_CONEC_WAGO_2P_05_A_6_0M_41A_221-612_C_3.jpg"
local_3_REFLET.C_LED_LED_BEE__50W_6500K_IP65_SMD.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/3_reflet.c_led_led_bee__50w_6500k_ip65_smd.jpg"
local_2_CAL_VIRGEM_150GR_LINHAL.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/2_CAL_VIRGEM_150GR_LINHAL.jpg"
local_1_REGISTRO_ESF_SOLD__E__11_2_C_2_-_VIQUA_V.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/1_REGISTRO_ESF_SOLD__E__11_2_C_2_-_VIQUA_V.jpg"
local_2_BOINA_LA_CARNEIRO_08_2202_COMPEL.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887287/imagens_otimizadas_marketplace/2_BOINA_LA_CARNEIRO_08_2202_COMPEL.jpg"
local_3_BALDE_CHAPA_PT_10L_BALDEBRAS.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/3_BALDE_CHAPA_PT_10L_BALDEBRAS.jpg"
local_2_FILTRO_QUIMICO_P__MASCARA_VO___GA_PLASTC.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/2_FILTRO_QUIMICO_P__MASCARA_VO___GA_PLASTC.jpg"
local_2_LINHA_NYLON_P__PESCA_0_30_EKILON.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/2_LINHA_NYLON_P__PESCA_0_30_EKILON.jpg"
local_3_ENGATE_TRANC_INOX_40_FERJA.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/3_ENGATE_TRANC_INOX_40_FERJA.jpg"
local_1_MANG_GAS_OFICIAL_IBIRA_1.25MT.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/1_mang_gas_oficial_ibira_1.25mt.jpg"
local_1_FITA_CREPE_48X50_USO_GERAL_ADERE.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/1_FITA_CREPE_48X50_USO_GERAL_ADERE.jpg"
local_3_TEE_TIGRE_LLL_B_3_4_MARROM.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/3_tee_tigre_lll_b_3_4_marrom.jpg"
local_1_CHAVE_FIXA_TRAMONTINA_16_X_17.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/1_CHAVE_FIXA_TRAMONTINA_16_X_17.jpg"
local_3_ADAP_CURTO_TIGRE_B_3_4_MARROM.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/3_adap_curto_tigre_b_3_4_marrom.jpg"
local_1_CHUMB_ACO_ANCORA_CBA_3_8_X_3.1_2_C_PARAF.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887288/imagens_otimizadas_marketplace/1_chumb_aco_ancora_cba_3_8_x_3.1_2_c_paraf.jpg"
local_1_MANTA_LIQ._PR_18KG_BD__VEDAPREN_-QUART_Q.jpg,"https://res.cloudinary.com/df1gquwl9/image/upload/f_auto,q_auto/v1764887289/imagens_otimizadas_marketplace/1_MANTA_LIQ._PR_18KG_BD__VEDAPREN_-QUART_Q.jpg"
