arquivo,url_cloudinary
3433_1_VALVULA_METAL_LAVATORIO_S_L_ART_METAIS.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951838/imagens_otimizadas_marketplace/3433_1_VALVULA_METAL_LAVATORIO_S_L_ART_METAIS.jpg"
"1020_2_CORTADOR_PISO_0,90M_TEC90_CORTAG.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951839/imagens_otimizadas_marketplace/1020_2_CORTADOR_PISO_0_90M_TEC90_CORTAG.jpg"
1073_2_SIFAO_FLEX_ANEL_PVC_BR_LONGO_859_KRONA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951841/imagens_otimizadas_marketplace/1073_2_SIFAO_FLEX_ANEL_PVC_BR_LONGO_859_KRONA.jpg"
0993_2_VEDALIT_A_SACHE_900ML_VEDACIT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951841/imagens_otimizadas_marketplace/0993_2_VEDALIT_A_SACHE_900ML_VEDACIT.jpg"
"3008_3_ABRAC_NYLON_BRASFORT_150X2,5_PR_C_100.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951842/imagens_otimizadas_marketplace/3008_3_ABRAC_NYLON_BRASFORT_150X2_5_PR_C_100.jpg"
"3007_2_ABRAC_NYLON_BRASFORT_150X3,6_PR_C_100.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951843/imagens_otimizadas_marketplace/3007_2_ABRAC_NYLON_BRASFORT_150X3_6_PR_C_100.jpg"
2068_2_CHAVE_FIXA_TRAMONTINA_06_X_07.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951843/imagens_otimizadas_marketplace/2068_2_CHAVE_FIXA_TRAMONTINA_06_X_07.jpg"
1097_2_BLOCO_ESPUMA_7X13X20_CASTOR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951844/imagens_otimizadas_marketplace/1097_2_BLOCO_ESPUMA_7X13X20_CASTOR.jpg"
2902_3_LUVA_ESGOTO_PLASTILIT__75_X_75_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951845/imagens_otimizadas_marketplace/2902_3_LUVA_ESGOTO_PLASTILIT__75_X_75_BR.jpg"
1095_2_DESEMP_PVC_CORRUGADA_12X22_PT_CASTOR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951845/imagens_otimizadas_marketplace/1095_2_DESEMP_PVC_CORRUGADA_12X22_PT_CASTOR.jpg"
3052_3_ESPATULA_MAX_ACO_08_C_CABO_PLASTICO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951846/imagens_otimizadas_marketplace/3052_3_ESPATULA_MAX_ACO_08_C_CABO_PLASTICO.jpg"
3452_1_BUCHA_FIX._ECOLIDER_06_C_ANEL_C_1000.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951847/imagens_otimizadas_marketplace/3452_1_BUCHA_FIX._ECOLIDER_06_C_ANEL_C_1000.jpg"
1214_3_PORTA_GRELHA_PVC_RED_15CM_BR_GRAP.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951848/imagens_otimizadas_marketplace/1214_3_PORTA_GRELHA_PVC_RED_15CM_BR_GRAP.jpg"
2644_3_BROCA_CHATA_P_MADEIRA_HAMMER_D_1_2.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951848/imagens_otimizadas_marketplace/2644_3_BROCA_CHATA_P_MADEIRA_HAMMER_D_1_2.jpg"
1273_3_CJ_BOX_SOBR_VM_(TOM_20A)_63143_ILUMI.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951849/imagens_otimizadas_marketplace/1273_3_CJ_BOX_SOBR_VM__TOM_20A__63143_ILUMI.jpg"
1754_2_GRAMPO_1_4_(8MM)_1000PC_FERJA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951850/imagens_otimizadas_marketplace/1754_2_GRAMPO_1_4__8MM__1000PC_FERJA.jpg"
0040_3_TRINCHA_695X21_2_TIGRE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951853/imagens_otimizadas_marketplace/0040_3_TRINCHA_695X21_2_TIGRE.jpg"
1191_2_DOBRADICA_ZINC_Q_850X2-24PC_SILVANA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951854/imagens_otimizadas_marketplace/1191_2_DOBRADICA_ZINC_Q_850X2-24PC_SILVANA.jpg"
"0001_2_BROCA_VIDEA_SDS_PLUS_12,0X210_IRWIN.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951855/imagens_otimizadas_marketplace/0001_2_BROCA_VIDEA_SDS_PLUS_12_0X210_IRWIN.jpg"
2045_1_CADEADO_PADO_20.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951856/imagens_otimizadas_marketplace/2045_1_CADEADO_PADO_20.jpg"
3468_2_BOTIN_COURO_C_ELA_BI_PLUS_39_CRIVAL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951857/imagens_otimizadas_marketplace/3468_2_BOTIN_COURO_C_ELA_BI_PLUS_39_CRIVAL.jpg"
0898_3_VERNIZ_MARIT_BRILH_TRANSP_225ML_EUCATEX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951858/imagens_otimizadas_marketplace/0898_3_VERNIZ_MARIT_BRILH_TRANSP_225ML_EUCATEX.jpg"
"2458_2_CABIDE_ADESIVO_ATLAS_0,5KG_FIXO_BR.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951859/imagens_otimizadas_marketplace/2458_2_CABIDE_ADESIVO_ATLAS_0_5KG_FIXO_BR.jpg"
3064_3_ASSENTO_METASUL_ALMOFADADO_OVAL_BRANCO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951860/imagens_otimizadas_marketplace/3064_3_ASSENTO_METASUL_ALMOFADADO_OVAL_BRANCO.jpg"
1144_1_SERRA_CIRC_WIDEA_43_8X24D_PRO_THOMPSON.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951861/imagens_otimizadas_marketplace/1144_1_SERRA_CIRC_WIDEA_43_8X24D_PRO_THOMPSON.jpg"
3458_1_BOTINA_NOBUCK_BIQ.PVC_CRIVAL_CAFE_39.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951862/imagens_otimizadas_marketplace/3458_1_BOTINA_NOBUCK_BIQ.PVC_CRIVAL_CAFE_39.jpg"
3751_1_MARTELO_CARP_C.FIBRA_FERTAK_25.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951862/imagens_otimizadas_marketplace/3751_1_MARTELO_CARP_C.FIBRA_FERTAK_25.jpg"
3362_1_TEE_ESGOTO_FORTLEV_75_X_50_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951863/imagens_otimizadas_marketplace/3362_1_TEE_ESGOTO_FORTLEV_75_X_50_BR.jpg"
3031_1_CHAVE_PHIL.FAMASTIL_3_16__X___6.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951864/imagens_otimizadas_marketplace/3031_1_CHAVE_PHIL.FAMASTIL_3_16__X___6.jpg"
3147_3_LUVA__NBR_WAVE_KALIPSO_AZ_PR_10_-_XG.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951865/imagens_otimizadas_marketplace/3147_3_LUVA__NBR_WAVE_KALIPSO_AZ_PR_10_-_XG.jpg"
2429_3_MARTELO_CARP_C.FIBRA_EDA_27.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951866/imagens_otimizadas_marketplace/2429_3_MARTELO_CARP_C.FIBRA_EDA_27.jpg"
0806_3_COLA_MADEIRA_090G_PULVITEC.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951867/imagens_otimizadas_marketplace/0806_3_COLA_MADEIRA_090G_PULVITEC.jpg"
1457_3_ESPACADOR_BLOCO_VIDRO_ECOLIDER.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951868/imagens_otimizadas_marketplace/1457_3_ESPACADOR_BLOCO_VIDRO_ECOLIDER.jpg"
4073_1_SACO_P_ENTULHO_RAFFE__C_10.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951870/imagens_otimizadas_marketplace/4073_1_SACO_P_ENTULHO_RAFFE__C_10.jpg"
3092_1_FIO_CABO_AUTO_COBRECOM__1.50_AM.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951872/imagens_otimizadas_marketplace/3092_1_FIO_CABO_AUTO_COBRECOM__1.50_AM.jpg"
3037_1_GESSO_BRANCO_LENTO_LINHAL_1KG.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951873/imagens_otimizadas_marketplace/3037_1_GESSO_BRANCO_LENTO_LINHAL_1KG.jpg"
"2660_2_OTTO_B.VEDAPREN_PAREDE_BR_GL_3,6KG_GALAO.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951879/imagens_otimizadas_marketplace/2660_2_OTTO_B.VEDAPREN_PAREDE_BR_GL_3_6KG_GALAO.jpg"
"2457_3_CABIDE_ADESIVO_ATLAS_0,5KG_MOVEL_BR.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951883/imagens_otimizadas_marketplace/2457_3_CABIDE_ADESIVO_ATLAS_0_5KG_MOVEL_BR.jpg"
2342_3_ENXADA_PANDOLFO_2.5_ESTREITA_50A_052-25.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951884/imagens_otimizadas_marketplace/2342_3_ENXADA_PANDOLFO_2.5_ESTREITA_50A_052-25.jpg"
3998_2_FITILHO_MARROM_ASTOPACK.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951885/imagens_otimizadas_marketplace/3998_2_FITILHO_MARROM_ASTOPACK.jpg"
1836_3_LONA_PLAST_BOB_4X100_PT_20KG_SERLONAS.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951886/imagens_otimizadas_marketplace/1836_3_LONA_PLAST_BOB_4X100_PT_20KG_SERLONAS.jpg"
2482_3_OLEO_ANTICORROSIVO_GARLUB.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951888/imagens_otimizadas_marketplace/2482_3_OLEO_ANTICORROSIVO_GARLUB.jpg"
1529_1_BACIA_P_CX_ACOP_CZ_PRATA_EVORA_LUZARTE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951888/imagens_otimizadas_marketplace/1529_1_BACIA_P_CX_ACOP_CZ_PRATA_EVORA_LUZARTE.jpg"
2907_2_TEE_ESGOTO_PLASTILIT_100_X_100_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951889/imagens_otimizadas_marketplace/2907_2_TEE_ESGOTO_PLASTILIT_100_X_100_BR.jpg"
3755_2_TORQUES_ARMADOR_12_FERTAK.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951890/imagens_otimizadas_marketplace/3755_2_TORQUES_ARMADOR_12_FERTAK.jpg"
0824_3_FITA_CREPE_24X50_AUTOM_VD__ADERE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951891/imagens_otimizadas_marketplace/0824_3_FITA_CREPE_24X50_AUTOM_VD__ADERE.jpg"
3219_3_REGI_ESFERA_HIGIBAN_MAQ_LAVAR_1_2X3_4.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951892/imagens_otimizadas_marketplace/3219_3_REGI_ESFERA_HIGIBAN_MAQ_LAVAR_1_2X3_4.jpg"
"0914_2_MASSA_CORRIDA_ACR_5,8KG_EUCATEX.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951894/imagens_otimizadas_marketplace/0914_2_MASSA_CORRIDA_ACR_5_8KG_EUCATEX.jpg"
1199_3_LIXA_FERRO_036_K296_TRIONITE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951895/imagens_otimizadas_marketplace/1199_3_LIXA_FERRO_036_K296_TRIONITE.jpg"
2744_3_ROLO_COMPEL_TEXTURA_GROSSA_23CM_S_C.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951896/imagens_otimizadas_marketplace/2744_3_ROLO_COMPEL_TEXTURA_GROSSA_23CM_S_C.jpg"
1465_1_PORTA_SANF_96_CZ_PLASFLEX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951897/imagens_otimizadas_marketplace/1465_1_PORTA_SANF_96_CZ_PLASFLEX.jpg"
0898_2_VERNIZ_MARIT_BRILH_TRANSP_225ML_EUCATEX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951897/imagens_otimizadas_marketplace/0898_2_VERNIZ_MARIT_BRILH_TRANSP_225ML_EUCATEX.jpg"
0921_2_FITA_CREPE_24X50_USO_GERAL_MASK.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951898/imagens_otimizadas_marketplace/0921_2_FITA_CREPE_24X50_USO_GERAL_MASK.jpg"
2934_2_TUBO_PLASTILIT_MARROM_B_3_4_BARRA_6MT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951899/imagens_otimizadas_marketplace/2934_2_TUBO_PLASTILIT_MARROM_B_3_4_BARRA_6MT.jpg"
1719_1_LAMP_HALOGENA_BULBO_CLASSICA_70X127_AVAN.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951900/imagens_otimizadas_marketplace/1719_1_LAMP_HALOGENA_BULBO_CLASSICA_70X127_AVAN.jpg"
1011_3_TOMADA_BARRA_TRIPLA_2P+T_10A_PT_FC.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951901/imagens_otimizadas_marketplace/1011_3_TOMADA_BARRA_TRIPLA_2P_T_10A_PT_FC.jpg"
0908_2_MASSA_CORRIDA_INT_25KG_EUCATEX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951902/imagens_otimizadas_marketplace/0908_2_MASSA_CORRIDA_INT_25KG_EUCATEX.jpg"
3613_3_DESEMP_PVC_SKILLO_PR_LISA_18X30.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951902/imagens_otimizadas_marketplace/3613_3_DESEMP_PVC_SKILLO_PR_LISA_18X30.jpg"
1284_2_TRAVA_PORTAO_N02_33X44_TRAVOFIX.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951903/imagens_otimizadas_marketplace/1284_2_TRAVA_PORTAO_N02_33X44_TRAVOFIX.jpg"
"0976_1_MANG_LARANJA_1_2X2,0_R_50M_SUPERFLEX_IBI.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951904/imagens_otimizadas_marketplace/0976_1_MANG_LARANJA_1_2X2_0_R_50M_SUPERFLEX_IBI.jpg"
2815_2_DESEMP_PVC_CASTOR_CORRUGADA_22X34.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951905/imagens_otimizadas_marketplace/2815_2_DESEMP_PVC_CASTOR_CORRUGADA_22X34.jpg"
2302_3_DIVISOR_BLINDADO_2_SAIDAS_INTERNEED.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951906/imagens_otimizadas_marketplace/2302_3_DIVISOR_BLINDADO_2_SAIDAS_INTERNEED.jpg"
2469_3_PILHA_PANASONIC_AA4_DISP.TORRE_C_52.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951908/imagens_otimizadas_marketplace/2469_3_PILHA_PANASONIC_AA4_DISP.TORRE_C_52.jpg"
3648_2_PICARETA_MINASUL_C_CABO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951908/imagens_otimizadas_marketplace/3648_2_PICARETA_MINASUL_C_CABO.jpg"
3346_3_SPRAY_TEKBOND_GERAL_BRANCO_FOSC_350ML.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951909/imagens_otimizadas_marketplace/3346_3_SPRAY_TEKBOND_GERAL_BRANCO_FOSC_350ML.jpg"
3540_2_BORRACHA_LIQUIDA_SPRAY_DRYKO_TRANS_400ML.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951910/imagens_otimizadas_marketplace/3540_2_BORRACHA_LIQUIDA_SPRAY_DRYKO_TRANS_400ML.jpg"
1878_3_LUVA_ESG._075MM_C_10_-_KRONA_KRONA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951911/imagens_otimizadas_marketplace/1878_3_LUVA_ESG._075MM_C_10_-_KRONA_KRONA.jpg"
1715_1_BARBANTE_DE_ALGODAO_150M_BRASFORT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951912/imagens_otimizadas_marketplace/1715_1_BARBANTE_DE_ALGODAO_150M_BRASFORT.jpg"
1188_2_DOBRADICA_ZINC_S_850X3-24PC_SILVANA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951912/imagens_otimizadas_marketplace/1188_2_DOBRADICA_ZINC_S_850X3-24PC_SILVANA.jpg"
1423_1_CORANTE_LIQUIDO_BRANCO_50ML_TEK_BOND.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951913/imagens_otimizadas_marketplace/1423_1_CORANTE_LIQUIDO_BRANCO_50ML_TEK_BOND.jpg"
"3759_1_ABRAC_NYLON_FERTAK_3,6X250_PT_C_100.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951914/imagens_otimizadas_marketplace/3759_1_ABRAC_NYLON_FERTAK_3_6X250_PT_C_100.jpg"
1351_2_DISJ_DIN_UNIP_40A_CURVA_C_JNG.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951914/imagens_otimizadas_marketplace/1351_2_DISJ_DIN_UNIP_40A_CURVA_C_JNG.jpg"
"2679_3_CABO_FLEXÍVEL_PARALELO_2_X_1,5MM_X_100M_.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951915/imagens_otimizadas_marketplace/2679_3_CABO_FLEX%C3%8DVEL_PARALELO_2_X_1_5MM_X_100M_.jpg"
2042_1_CADEADO_PADO_25.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951916/imagens_otimizadas_marketplace/2042_1_CADEADO_PADO_25.jpg"
2176_1_CJ_TRAMONTINA_LIZ_2_SIMP_57170_040.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951917/imagens_otimizadas_marketplace/2176_1_CJ_TRAMONTINA_LIZ_2_SIMP_57170_040.jpg"
1869_1_PREGO_TELHEIRO_18X36_MULTILIT.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951918/imagens_otimizadas_marketplace/1869_1_PREGO_TELHEIRO_18X36_MULTILIT.jpg"
1064_3_TUBO_PVC_AGUA_50_KRONA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951919/imagens_otimizadas_marketplace/1064_3_TUBO_PVC_AGUA_50_KRONA.jpg"
2012_1_LIXA_BOSCH_MASSA_220_C_25.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951921/imagens_otimizadas_marketplace/2012_1_LIXA_BOSCH_MASSA_220_C_25.jpg"
2259_2_PARAF_CHIPBOARD_CHATA_PHS_6.0_X_80.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951923/imagens_otimizadas_marketplace/2259_2_PARAF_CHIPBOARD_CHATA_PHS_6.0_X_80.jpg"
2204_2_TRINCHA_ROMA_312_D_1.1_2_BR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951924/imagens_otimizadas_marketplace/2204_2_TRINCHA_ROMA_312_D_1.1_2_BR.jpg"
2781_3_FILTRO_LINHA_MULTICRAFT_6_TOM.BIV.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951924/imagens_otimizadas_marketplace/2781_3_FILTRO_LINHA_MULTICRAFT_6_TOM.BIV.jpg"
1244_2_CAL_VIRGEM_150GR_LINHAL.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951926/imagens_otimizadas_marketplace/1244_2_CAL_VIRGEM_150GR_LINHAL.jpg"
0824_1_FITA_CREPE_24X50_AUTOM_VD__ADERE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951927/imagens_otimizadas_marketplace/0824_1_FITA_CREPE_24X50_AUTOM_VD__ADERE.jpg"
1189_1_DOBRADICA_ZINC_T_850X31_2-24PC_SILVANA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951928/imagens_otimizadas_marketplace/1189_1_DOBRADICA_ZINC_T_850X31_2-24PC_SILVANA.jpg"
0834_3_ENROLADOR_MANG_FIXO_PLAST_VD_OVERTIME.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951929/imagens_otimizadas_marketplace/0834_3_ENROLADOR_MANG_FIXO_PLAST_VD_OVERTIME.jpg"
"0891_1_TINTA_ESM_STAND_SINT_BRILH_3,6L_BR_EUCAL.jpg","https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951930/imagens_otimizadas_marketplace/0891_1_TINTA_ESM_STAND_SINT_BRILH_3_6L_BR_EUCAL.jpg"
3341_3_SIST_X_ILUMI_COTOVELO_LAT.90_BR_6201.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951931/imagens_otimizadas_marketplace/3341_3_SIST_X_ILUMI_COTOVELO_LAT.90_BR_6201.jpg"
0986_2_SUP_DRENAGEM_BRASTEMP_ELETRO_EXT_3_4_IBI.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951931/imagens_otimizadas_marketplace/0986_2_SUP_DRENAGEM_BRASTEMP_ELETRO_EXT_3_4_IBI.jpg"
3247_1_ARALDITE_TEKBOND_HOBBY_23GR_10_MIN..jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951932/imagens_otimizadas_marketplace/3247_1_ARALDITE_TEKBOND_HOBBY_23GR_10_MIN..jpg"
2703_3_NIVEL_MADEIRA_MAX_30CM_12_.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951933/imagens_otimizadas_marketplace/2703_3_NIVEL_MADEIRA_MAX_30CM_12_.jpg"
0023_1_COLA_CONTATO_030G_S_TOLUOL_CASCOLA.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951934/imagens_otimizadas_marketplace/0023_1_COLA_CONTATO_030G_S_TOLUOL_CASCOLA.jpg"
2956_1_LIXA_TATU_GK_MADEIRA_220_C_50.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951935/imagens_otimizadas_marketplace/2956_1_LIXA_TATU_GK_MADEIRA_220_C_50.jpg"
0006_2_RATOEIRA_GAIOLA_C_MOLA_MEDIA_CHACONFER.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951935/imagens_otimizadas_marketplace/0006_2_RATOEIRA_GAIOLA_C_MOLA_MEDIA_CHACONFER.jpg"
4001_2_CACAMBA_P_MASSA_PVC_20LTS_PRETO.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951936/imagens_otimizadas_marketplace/4001_2_CACAMBA_P_MASSA_PVC_20LTS_PRETO.jpg"
3191_2_SPRAY_CHEMICOLOR_GERAL_PRETO_BRIL.400ML.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951937/imagens_otimizadas_marketplace/3191_2_SPRAY_CHEMICOLOR_GERAL_PRETO_BRIL.400ML.jpg"
2306_1_FECHAD_SOPRANO_POP_LINE_EXT_3001-711.01.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951937/imagens_otimizadas_marketplace/2306_1_FECHAD_SOPRANO_POP_LINE_EXT_3001-711.01.jpg"
2776_2_DESEMP_ACO_LISA_GALO_12X29_212_0.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951938/imagens_otimizadas_marketplace/2776_2_DESEMP_ACO_LISA_GALO_12X29_212_0.jpg"
1858_3_BOTA_PT_AM_C_CURTO_C_FORRO_40_PEGAFORTE.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951939/imagens_otimizadas_marketplace/1858_3_BOTA_PT_AM_C_CURTO_C_FORRO_40_PEGAFORTE.jpg"
1636_3_BLOCO_ESPUMA_6X13X22_CONDOR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951941/imagens_otimizadas_marketplace/1636_3_BLOCO_ESPUMA_6X13X22_CONDOR.jpg"
3018_1_LONA_CARRETEIRO_BRASFORT__4X3_AZUL_8972.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951942/imagens_otimizadas_marketplace/3018_1_LONA_CARRETEIRO_BRASFORT__4X3_AZUL_8972.jpg"
3461_3_BOTINA_NOBUCK_BIQ.PVC_CRIVAL_CAFE_42.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951943/imagens_otimizadas_marketplace/3461_3_BOTINA_NOBUCK_BIQ.PVC_CRIVAL_CAFE_42.jpg"
1388_2_FITA_ZEBRADA_70X200_AM_PT_PLASTCOR.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951944/imagens_otimizadas_marketplace/1388_2_FITA_ZEBRADA_70X200_AM_PT_PLASTCOR.jpg"
3838_3_OLEO_DESENGRIPANTE_CHEMICOLOR_250M_120G.jpg,"https://res.cloudinary.com/dbpq32fiq/image/upload/f_auto,q_auto/v1762951945/imagens_otimizadas_marketplace/3838_3_OLEO_DESENGRIPANTE_CHEMICOLOR_250M_120G.jpg"
